Date, ,STORAGE&nbsp, ,,RAIN&nbsp, ,,MONFLO&nbsp, ,,MONFNF&nbsp, ,,
 , ,AF, ,INCHES, ,AF, ,AF, ,
09/1978,,24878,,2.20,,14650,,4782,,
10/1978,,18229,,0.00,,7810,,2569,,
11/1978,,11423,,0.89,,9600,,3392,,
12/1978,,11518,,1.50,,5300,,5722,,
01/1979,,15753,,2.06,,2700,,7105,,
02/1979,,25420,,2.23,,2690,,12504,,
03/1979,,46634,,3.65,,1210,,22699,,
04/1979,,63918,,0.08,,2550,,20630,,
05/1979,,78576,,0.02,,6290,,22263,,
06/1979,,73696,,0.00,,10770,,8293,,
07/1979,,48056,,0.00,,27400,,4023,,
08/1979,,23838,,0.14,,25300,,2707,,
09/1979,,12738,,0.25,,11640,,1702,,
10/1979,,11648,,0.31,,2450,,2095,,
11/1979,,11244,,0.91,,3360,,3225,,
12/1979,,12606,,0.82,,1930,,3495,,
01/1980,,48621,,4.74,,39170,,75420,,
02/1980,,62147,,2.81,,59150,,72991,,
03/1980,,61630,,2.07,,53240,,53213,,
04/1980,,65877,,0.74,,31830,,37072,,
05/1980,,79605,,0.28,,20670,,35891,,
06/1980,,82019,,0.00,,21960,,26617,,
07/1980,,75490,,0.00,,15690,,11907,,
08/1980,,42146,,0.00,,35970,,4988,,
09/1980,,20533,,0.00,,22990,,2773,,
10/1980,,12080,,0.00,,9670,,2233,,
11/1980,,11518,,0.00,,3170,,3124,,
12/1980,,11964,,0.00,,4290,,4887,,
01/1981,,14645,,0.56,,3090,,6097,,
02/1981,,21897,,0.22,,2900,,10255,,
03/1981,,36654,,0.56,,1710,,16808,,
04/1981,,51338,,0.28,,2560,,18205,,
05/1981,,55493,,0.45,,5940,,11639,,
06/1981,,39440,,0.00,,18610,,4376,,
07/1981,,18591,,0.00,,20800,,1648,,
08/1981,,12250,,0.00,,5630,,571,,
09/1981,,7411,,0.00,,4250,,399,,
10/1981,,7461,,0.94,,1180,,1748,,
11/1981,,8885,,0.89,,1370,,2965,,
12/1981,,13203,,0.84,,1080,,5518,,
01/1982,,10471,,0.70,,19080,,16417,,
02/1982,,26394,,0.08,,3580,,19619,,
03/1982,,35764,,0.28,,24500,,34037,,
04/1982,,81207,,0.70,,31910,,78029,,
05/1982,,90681,,0.00,,28360,,39805,,
06/1982,,82167,,0.54,,24120,,17604,,
07/1982,,75720,,0.00,,10930,,6912,,
08/1982,,45601,,0.00,,30350,,3243,,
09/1982,,27521,,0.95,,22030,,4366,,
10/1982,,16459,,0.48,,17940,,7490,,
11/1982,,16174,,0.87,,20080,,20010,,
12/1982,,35681,,0.85,,25560,,45208,,
01/1983,,56609,,0.95,,38460,,59547,,
02/1983,,60123,,0.22,,83090,,86762,,
03/1983,,59345,,0.18,,121900,,121434,,
04/1983,,61706,,0.53,,66200,,69149,,
05/1983,,80645,,0.58,,65110,,85451,,
06/1983,,82019,,0.00,,68510,,72054,,
07/1983,,81649,,0.00,,27050,,29181,,
08/1983,,49144,,0.00,,42300,,11901,,
09/1983,,23594,,0.59,,30960,,6827,,
10/1983,,13191,,0.74,,17500,,7680,,
11/1983,,21811,,0.74,,10960,,19830,,
12/1983,,45075,,0.29,,19560,,42950,,
01/1984,,35955,,0.12,,34260,,25570,,
02/1984,,29870,,0.80,,25470,,19600,,
03/1984,,35586,,0.05,,16030,,22190,,
04/1984,,49330,,0.51,,3750,,18470,,
05/1984,,59696,,0.00,,4800,,17000,,
06/1984,,60086,,0.02,,4750,,7150,,
07/1984,,44932,,0.15,,16240,,3250,,
08/1984,,28213,,0.12,,16510,,1510,,
09/1984,,19439,,0.00,,8840,,1340,,
10/1984,,9805,,0.60,,11840,,2800,,
11/1984,,13377,,2.47,,4650,,8460,,
12/1984,,9345,,1.55,,11790,,7860,,
01/1985,,13049,,1.00,,6680,,10440,,
02/1985,,15463,,0.86,,10840,,13390,,
03/1985,,27254,,1.99,,4460,,16680,,
04/1985,,47303,,0.06,,3240,,24530,,
05/1985,,55114,,0.19,,5860,,15390,,
06/1985,,45508,,0.01,,14510,,6840,,
07/1985,,23289,,0.00,,23270,,2840,,
08/1985,,18290,,0.00,,4650,,1060,,
09/1985,,12945,,0.99,,6190,,1740,,
10/1985,,11378,,0.57,,3060,,2091,,
11/1985,,11894,,3.91,,4690,,5407,,
12/1985,,8980,,0.83,,12370,,9564,,
01/1986,,12203,,1.82,,9050,,12359,,
02/1986,,48147,,3.01,,31090,,67171,,
03/1986,,53521,,3.33,,67410,,73177,,
