Date, ,STORAGE&nbsp, ,,LKEVAP&nbsp, ,,DCPUMP&nbsp, ,,
 , ,AF, ,AF, ,CFS, ,
10/1997,,490952,,2340,,3775,,
11/1997,,433278,,870,,2315,,
12/1997,,421185,,620,,1815,,
01/1998,,542030,,640,,1835,,
02/1998,,558821,,660,,1780,,
03/1998,,680299,,1810,,2300,,
04/1998,,760124,,2800,,2760,,
05/1998,,752089,,2770,,3125,,
06/1998,,908659,,4640,,5160,,
07/1998,,926916,,7020,,7605,,
08/1998,,833931,,6995,,6790,,
09/1998,,712911,,4400,,6330,,
10/1998,,613800,,2700,,4860,,
11/1998,,555300,,890,,2490,,
12/1998,,563000,,970,,2600,,
01/1999,,533200,,510,,2560,,
02/1999,,495600,,810,,2230,,
03/1999,,615400,,1610,,2600,,
04/1999,,755600,,3510,,3440,,
05/1999,,910300,,5440,,6380,,
06/1999,,934800,,6830,,7370,,
07/1999,,787300,,7320,,7895,,
08/1999,,752500,,5920,,7265,,
09/1999,,721600,,4620,,6458,,
10/1999,,634800,r,3180,,5715,,
11/1999,,580100,r,1090,,3945,,
12/1999,,530200,,918,,3328,,
01/2000,,568000,r,432,,2894,,
02/2000,,599000,r,478,,5375,,
03/2000,,674300,r,1634,,7232,,
04/2000,,697300,,2942,,11566,,
05/2000,,775700,r,3620,,13028,,
06/2000,,772907,,5478,,17665,,
07/2000,,659600,,5970,,15991,,
08/2000,,655900,,5193,,8010,,
09/2000,,660700,,2868,,6417,,
10/2000,,579500,,434,,4788,,
11/2000,,560900,r,655,,3187,,
12/2000,,532900,,837,,2925,,
01/2001,,491800,r,1099,,2828,,
02/2001,,524600,r,684,,2331,,
03/2001,,602195,,1704,,3319,,
04/2001,,667500,r,1902,,4251,,
05/2001,,695800,r,4590,,7431,,
06/2001,,586100,r,4598,,9577,,
07/2001,,488900,r,4594,,10482,,
08/2001,,430500,r,3562,,8234,,
09/2001,,367600,r,2725,,6979,,
10/2001,,287404,,1726,,5916,,
11/2001,,261932,,995,e,3655,,
12/2001,,337281,,800,e,3087,,
01/2002,,481044,,570,e,3219,,
02/2002,,602372,,680,e,3008,,
03/2002,,720553,,1051,,3416,,
04/2002,,759131,,3662,,4812,,
05/2002,,822211,,5736,,6951,,
06/2002,,766500,,8894,,8460,,
07/2002,,610358,,7379,,9393,,
08/2002,,546701,,6637,,8322,,
09/2002,,509754,,7260,,7450,,
10/2002,,456772,,2614,,5956,,
11/2002,,446483,,1317,,3294,,
12/2002,,537546,,389,,2630,,
01/2003,,601048,,444,,2795,,
02/2003,,531361,,1214,,2683,,
03/2003,,619747,,2069,,3760,,
04/2003,,830606,,2065,,3787,,
05/2003,,962364,,4826,,6048,,
06/2003,,923969,,6920,,10026,,
07/2003,,800125,,7658,,10681,,
08/2003,,699947,,5391,,8179,,
09/2003,,658100,,4407,,7720,,
10/2003,,561872,,3013,,6543,,
11/2003,,498994,,952,,3209,,
12/2003,,532500,,458,,2726,,
01/2004,,554000,,238,,2336,,
02/2004,,617300,,869,,2194,,
03/2004,,706553,,2600,,3362,,
04/2004,,630205,,4969,,5044,,
05/2004,,634746,,3884,,7412,,
06/2004,,565029,,5875,,7856,,
07/2004,,430309,,5633,,8642,,
08/2004,,390008,,4146,,8006,,
09/2004,,376439,,3646,,7438,,
10/2004,,355407,,1956,,6331,,
11/2004,,326481,,732,,3364,,
12/2004,,391157,,589,,2971,,
01/2005,,583360,,607,,2670,,
02/2005,,609202,,910,,2689,,
03/2005,,673908,,2247,,3196,,
04/2005,,830086,,3164,,4071,,
05/2005,,959148,,4185,,5432,,
06/2005,,932812,,5280,,7642,,
07/2005,,847402,,7752,,9396,,
08/2005,,743110,,7022,,9284,,
09/2005,,652327,,4076,,7865,,
10/2005,,566821,,2811,,6299,,
11/2005,,516683,,1323,,4346,,
12/2005,,648549,,1224,,3279,,
01/2006,,425054,,674,,2924,,
02/2006,,445373,,928,,2775,,
03/2006,,710214,,1845,,2868,,
04/2006,,766500,,2348,,3191,,
05/2006,,927571,,5246,,7187,,
06/2006,,919072,,7125,,8670,,
07/2006,,819628,,8418,,9414,,
08/2006,,733596,,6274,,9540,,
09/2006,,638842,,3866,,8529,,
10/2006,,537961,,2057,,6643,,
11/2006,,487700,,609,,4112,,
12/2006,,481588,,504,,3655,,
01/2007,,468362,,859,,3715,,
02/2007,,589367,,748,,3135,,
03/2007,,693272,,2122,,4034,,
04/2007,,739574,,3035,,5131,,
05/2007,,787214,,4681,,6472,,
06/2007,,655931,,4796,,7959,,
07/2007,,489539,,4526,,8637,,
08/2007,,375647,,3848,,8284,,
09/2007,,323046,,2410,,6863,,
10/2007,,284151,,1287,,4900,,
11/2007,,237321,,740,,3966,,
12/2007,,222474,,381,,3376,,
01/2008,,277762,,407,,3096,,
02/2008,,371436,,756,,2950,,
03/2008,,451461,,1642,,4710,,
04/2008,,536798,,2834,,6339,,
05/2008,,617057,,3943,,8037,,
06/2008,,472791,,4810,,8662,,
07/2008,,348372,,3699,,9109,,
08/2008,,300287,,3186,,9094,,
09/2008,,269825,,2283,,7707,,
10/2008,,234433,,1507,,6006,,
11/2008,,209395,,575,,3806,,
12/2008,,217975,,212,,3494,,
01/2009,,245599,,349,,3422,,
02/2009,,422261,,563,,2948,,
03/2009,,745863,,1751,,3324,,
04/2009,,780450,,3162,,4478,,
05/2009,,933141,,4685,,5719,,
06/2009,,855287,,5203,,6496,,
07/2009,,601048,,5839,,7651,,
08/2009,,451610,,4157,,7201,,
09/2009,,411575,,3283,,6328,,
10/2009,,347298,,1519,,4528,,
11/2009,,284372,,599,,3395,,
12/2009,,264286,,242,,2264,,
01/2010,,321671,,395,,2207,,
02/2010,,418632,,522,,2242,,
03/2010,,562043,,1454,,2316,,
04/2010,,823244,,1813,,2567,,
05/2010,,905419,,3285,,4392,,
06/2010,,923096,,4816,,7146,,
07/2010,,753671,,5653,,8736,,
08/2010,,656485,,4437,,7714,,
09/2010,,624242,,3517,,7192,,
10/2010,,601842,,2097,,5418,,
11/2010,,550473,,901,,2652,,
12/2010,,442338,,797,,1940,,
01/2011,,479495,,381,,1903,,
02/2011,,613472,,873,,2192,,
03/2011,,634655,,964,,2305,,
04/2011,,750607,,2194,,3647,,
05/2011,,880086,,3269,,5693,,
06/2011,,928445,,4500,e,5986,,
07/2011,,932156,,4429,,7991,,
08/2011,,839351,,4998,,7894,,
09/2011,,740360,,4003,,6913,,
10/2011,,577381,,1882,,4602,,
11/2011,,481277,,837,,3195,,
12/2011,,415871,,692,,3000,,
01/2012,,413115,,635,,3012,,
02/2012,,387440,,986,,2426,,
03/2012,,664005,,1164,,2386,,
04/2012,,933361,,2418,,2899,,
05/2012,,926152,,4620,,5588,,
06/2012,,815189,,5419,,6470,,
07/2012,,621809,,4596,,7247,,
08/2012,,502720,,4251,,7580,,
09/2012,,451610,,3003,,6946,,
10/2012,,396130,,2120,,4724,,
11/2012,,403768,,639,,2538,,
12/2012,,584141,,450,,2374,,
01/2013,,566394,,583,,2338,,
02/2013,,552065,,1065,,2282,,
03/2013,,601136,,1688,,3183,,
04/2013,,681715,,2953,,3857,,
05/2013,,734377,,4429,,5744,,
06/2013,,665028,,4879,,6483,,
07/2013,,524726,,5058,,7127,,
08/2013,,429368,,3380,,6929,,
09/2013,,361108,,2644,,5421,,
10/2013,,291500,,2229,,4864,,
11/2013,,235676,,728,,3379,,
12/2013,,186829,,371,,2538,,
01/2014,,163500,,377,,2354,,
02/2014,,304987,,597,,1273,,
03/2014,,436041,,1500,,1878,,
04/2014,,546617,,2067,,2568,,
05/2014,,547874,,4013,,4277,,
06/2014,,470728,,4899,,5403,,
07/2014,,406397,,4068,,5639,,
08/2014,,381013,,3072,,5453,,
09/2014,,344984,,2343,,4526,,
10/2014,,304814,,1418,,3866,,
11/2014,,278197,,458,,2388,,
12/2014,,429802,,978,,1810,,
01/2015,,447742,,541,,1883,,
02/2015,,564261,,825,,1760,,
03/2015,,571528,,1462,,2658,,
04/2015,,575746,,2527,,2815,,
05/2015,,535394,,2055,,2670,,
06/2015,,438457,,1240,,3501,,
07/2015,,285860,,3985,,3823,,
08/2015,,195221,,2775,,4288,,
09/2015,,173699,,1833,,3865,,
10/2015,,148247,,1095,,3277,,
11/2015,,136980,,351,,2008,,
12/2015,,239069,,357,,1747,,
01/2016,,--,,--,,--,,
